,Fecha,Valor,Year,Month,Quarter,Lag_1,Lag_3,Lag_6,Rolling_Mean_3,Rolling_Std_3
734,2004-04-30,0.9,2004,4,2,0.6,0.4,0.6,0.5333333333333333,0.40414518843895075
735,2004-05-31,0.7,2004,5,2,0.9,0.1,0.2,0.7333333333333333,0.1527525231815819
736,2004-06-30,0.6,2004,6,2,0.7,0.6,0.2,0.7333333333333334,0.1527525231815819
737,2004-07-31,0.5,2004,7,3,0.6,0.9,0.4,0.6,0.100000000025083
738,2004-08-31,0.3,2004,8,3,0.5,0.7,0.1,0.46666666666666673,0.15275252318164875
739,2004-09-30,0.6,2004,9,3,0.3,0.6,0.6,0.4666666666666666,0.15275252318164875
740,2004-10-31,0.4,2004,10,4,0.6,0.5,0.9,0.4333333333333333,0.1527525231816571
741,2004-11-30,0.0,2004,11,4,0.4,0.3,0.7,0.3333333333333333,0.30550504633863307
742,2004-12-31,0.8,2004,12,4,0.0,0.6,0.6,0.4000000000000001,0.4000000000062899
743,2005-01-31,1.5,2005,1,1,0.8,0.4,0.5,0.7666666666666667,0.750555349949847
744,2005-02-28,0.9,2005,2,1,1.5,0.0,0.3,1.0666666666666667,0.3785938897265965
745,2005-03-31,1.5,2005,3,1,0.9,0.8,0.6,1.3,0.3464101615209391
746,2005-04-30,0.5,2005,4,2,1.5,1.5,0.4,0.9666666666666668,0.5033222956896725
747,2005-05-31,0.6,2005,5,2,0.5,0.9,0.0,0.8666666666666667,0.5507570547331461
748,2005-06-30,0.9,2005,6,2,0.6,1.5,0.8,0.6666666666666666,0.20816659995865067
749,2005-07-31,1.0,2005,7,3,0.9,0.5,1.5,0.8333333333333334,0.20816659995862008
750,2005-08-31,0.4,2005,8,3,1.0,0.6,0.9,0.7666666666666666,0.32145502537421505
751,2005-09-30,1.2,2005,9,3,0.4,0.9,1.5,0.8666666666666667,0.41633319989922685
752,2005-10-31,0.8,2005,10,4,1.2,1.0,0.5,0.8000000000000002,0.4000000000062517
753,2005-11-30,1.2,2005,11,4,0.8,0.4,0.6,1.0666666666666667,0.23094010768663448
754,2005-12-31,1.1,2005,12,4,1.2,1.2,0.9,1.0333333333333334,0.20816659995858341
755,2006-01-31,1.3,2006,1,1,1.1,0.8,1.0,1.2,0.10000000002485436
756,2006-02-28,0.4,2006,2,1,1.3,1.2,0.4,0.9333333333333335,0.47258156263054174
757,2006-03-31,1.2,2006,3,1,0.4,1.1,1.2,0.9666666666666667,0.49328828623668136
758,2006-04-30,1.0,2006,4,2,1.2,1.3,0.8,0.8666666666666666,0.416333199899227
759,2006-05-31,0.5,2006,5,2,1.0,0.4,1.2,0.9,0.3605551275533242
760,2006-06-30,0.5,2006,6,2,0.5,1.2,1.1,0.6666666666666666,0.2886751346034936
761,2006-07-31,0.6,2006,7,3,0.5,1.0,1.3,0.5333333333333332,0.057735026962454736
762,2006-08-31,0.6,2006,8,3,0.6,0.5,0.4,0.5666666666666665,0.05773502696243252
763,2006-09-30,0.9,2006,9,3,0.6,0.5,1.2,0.6999999999999998,0.17320508077134805
764,2006-10-31,0.9,2006,10,4,0.9,0.6,1.0,0.7999999999999998,0.17320508077132576
765,2006-11-30,0.7,2006,11,4,0.9,0.6,0.5,0.8333333333333334,0.11547005385957101
766,2006-12-31,1.0,2006,12,4,0.7,0.9,0.5,0.8666666666666666,0.15275252318154894
767,2007-01-31,1.1,2007,1,1,1.0,0.9,0.6,0.9333333333333332,0.20816659995860165
768,2007-02-28,0.3,2007,2,1,1.1,0.7,0.6,0.7999999999999998,0.4358898943598045
769,2007-03-31,0.8,2007,3,1,0.3,1.0,0.9,0.7333333333333334,0.40414518843893227
770,2007-04-30,0.7,2007,4,2,0.8,1.1,0.9,0.6,0.2645751311159405
771,2007-05-31,0.4,2007,5,2,0.7,0.3,0.7,0.6333333333333333,0.20816659995865772
772,2007-06-30,0.4,2007,6,2,0.4,0.8,1.0,0.49999999999999994,0.17320508077139327
773,2007-07-31,0.5,2007,7,3,0.4,0.7,1.1,0.4333333333333333,0.05773502696252426
774,2007-08-31,0.6,2007,8,3,0.5,0.4,0.3,0.49999999999999994,0.10000000002512435
775,2007-09-30,0.8,2007,9,3,0.6,0.4,0.8,0.6333333333333332,0.1527525231816085
776,2007-10-31,0.7,2007,10,4,0.8,0.5,0.7,0.6999999999999998,0.1000000000250466
777,2007-11-30,0.9,2007,11,4,0.7,0.6,0.4,0.7999999999999999,0.10000000002500771
778,2007-12-31,0.9,2007,12,4,0.9,0.8,0.4,0.8333333333333334,0.11547005385957125
779,2008-01-31,0.9,2008,1,1,0.9,0.7,0.5,0.9,0.0
780,2008-02-29,0.5,2008,2,1,0.9,0.9,0.6,0.7666666666666666,0.2309401076866845
781,2008-03-31,1.1,2008,3,1,0.5,0.9,0.8,0.8333333333333334,0.3055050463385708
782,2008-04-30,0.8,2008,4,2,1.1,0.9,0.7,0.7999999999999999,0.3000000000083359
783,2008-05-31,0.6,2008,5,2,0.8,0.5,0.9,0.8333333333333334,0.25166114785229027
784,2008-06-30,0.6,2008,6,2,0.6,1.1,0.9,0.6666666666666666,0.11547005385962694
785,2008-07-31,0.4,2008,7,3,0.6,0.8,0.9,0.5333333333333332,0.11547005385967136
786,2008-08-31,0.5,2008,8,3,0.4,0.6,0.5,0.49999999999999994,0.10000000002512317
787,2008-09-30,0.5,2008,9,3,0.5,0.6,1.1,0.4666666666666666,0.057735026962499436
788,2008-10-31,0.4,2008,10,4,0.5,0.4,0.8,0.4666666666666666,0.05773502696249941
789,2008-11-30,0.3,2008,11,4,0.4,0.5,0.6,0.3999999999999999,0.10000000002516159
790,2008-12-31,0.3,2008,12,4,0.3,0.5,0.6,0.33333333333333326,0.057735026962588
791,2009-01-31,0.5,2009,1,1,0.3,0.4,0.4,0.36666666666666653,0.11547005385972678
792,2009-02-28,0.4,2009,2,1,0.5,0.3,0.5,0.3999999999999999,0.10000000002516157
793,2009-03-31,0.6,2009,3,1,0.4,0.3,0.5,0.49999999999999994,0.1000000000251232
794,2009-04-30,0.3,2009,4,2,0.6,0.5,0.4,0.4333333333333333,0.15275252318165838
795,2009-05-31,0.3,2009,5,2,0.3,0.4,0.3,0.3999999999999999,0.17320508077141475
796,2009-06-30,0.4,2009,6,2,0.3,0.6,0.3,0.33333333333333326,0.057735026962587976
797,2009-07-31,0.6,2009,7,3,0.4,0.3,0.5,0.4333333333333333,0.15275252318165836
798,2009-08-31,0.8,2009,8,3,0.6,0.3,0.4,0.6,0.20000000001254234
799,2009-09-30,0.7,2009,9,3,0.8,0.4,0.6,0.6999999999999998,0.10000000002504633
800,2009-10-31,0.8,2009,10,4,0.7,0.6,0.3,0.7666666666666666,0.057735026962299735
801,2009-11-30,0.8,2009,11,4,0.8,0.8,0.3,0.7666666666666666,0.057735026962299735
802,2009-12-31,0.9,2009,12,4,0.8,0.7,0.4,0.8333333333333334,0.05773502696225531
803,2010-01-31,1.0,2010,1,1,0.9,0.8,0.6,0.8999999999999999,0.10000000002496941
804,2010-02-28,1.2,2010,2,1,1.0,0.8,0.8,1.0333333333333332,0.1527525231815074
805,2010-03-31,1.1,2010,3,1,1.2,0.9,0.7,1.0999999999999999,0.10000000002489245
806,2010-04-30,0.8,2010,4,2,1.1,1.0,0.8,1.0333333333333334,0.20816659995858353
807,2010-05-31,0.7,2010,5,2,0.8,1.2,0.8,0.8666666666666667,0.20816659995861436
808,2010-06-30,0.7,2010,6,2,0.7,1.1,0.9,0.7333333333333334,0.05773502696232179
809,2010-07-31,0.8,2010,7,3,0.7,0.8,1.0,0.7333333333333334,0.05773502696232179
810,2010-08-31,0.7,2010,8,3,0.8,0.7,1.2,0.7333333333333334,0.05773502696232179
811,2010-09-30,0.7,2010,9,3,0.7,0.7,1.1,0.7333333333333334,0.05773502696232179
812,2010-10-31,0.8,2010,10,4,0.7,0.8,0.8,0.7333333333333334,0.05773502696232179
813,2010-11-30,0.7,2010,11,4,0.8,0.7,0.7,0.7333333333333334,0.05773502696232179
814,2010-12-31,0.8,2010,12,4,0.7,0.7,0.7,0.7666666666666666,0.05773502696229962
815,2011-01-31,0.7,2011,1,1,0.8,0.8,0.8,0.7333333333333334,0.05773502696232179
816,2011-02-28,0.7,2011,2,1,0.7,0.7,0.7,0.7333333333333334,0.05773502696232179
817,2011-03-31,0.8,2011,3,1,0.7,0.8,0.7,0.7333333333333334,0.05773502696232179
818,2011-04-30,0.8,2011,4,2,0.8,0.7,0.8,0.7666666666666666,0.05773502696229962
819,2011-05-31,0.7,2011,5,2,0.8,0.7,0.7,0.7666666666666666,0.05773502696229962
820,2011-06-30,0.7,2011,6,2,0.7,0.8,0.8,0.7333333333333334,0.05773502696232179
821,2011-07-31,0.8,2011,7,3,0.7,0.8,0.7,0.7333333333333334,0.05773502696232179
822,2011-08-31,0.8,2011,8,3,0.8,0.7,0.7,0.7666666666666666,0.05773502696229962
823,2011-09-30,0.8,2011,9,3,0.8,0.7,0.8,0.8,0.0
824,2011-10-31,0.6,2011,10,4,0.8,0.8,0.8,0.7333333333333334,0.11547005385960477
825,2011-11-30,0.6,2011,11,4,0.6,0.8,0.7,0.6666666666666666,0.11547005385962691
826,2011-12-31,0.8,2011,12,4,0.6,0.8,0.7,0.6666666666666666,0.11547005385962691
827,2012-01-31,0.9,2012,1,1,0.8,0.6,0.8,0.7666666666666666,0.15275252318157453
828,2012-02-29,0.7,2012,2,1,0.9,0.6,0.8,0.7999999999999999,0.10000000002500788
829,2012-03-31,0.9,2012,3,1,0.7,0.8,0.8,0.8333333333333334,0.11547005385957154
830,2012-04-30,0.8,2012,4,2,0.9,0.9,0.6,0.8000000000000002,0.10000000002500788
831,2012-05-31,0.8,2012,5,2,0.8,0.7,0.6,0.8333333333333334,0.05773502696225525
832,2012-06-30,0.7,2012,6,2,0.8,0.9,0.8,0.7666666666666666,0.05773502696229956
833,2012-07-31,0.8,2012,7,3,0.7,0.8,0.9,0.7666666666666666,0.05773502696229956
834,2012-08-31,0.9,2012,8,3,0.8,0.8,0.7,0.7999999999999999,0.10000000002500782
835,2012-09-30,0.9,2012,9,3,0.9,0.7,0.9,0.8666666666666667,0.057735026962233045
836,2012-10-31,0.8,2012,10,4,0.9,0.8,0.8,0.8666666666666667,0.057735026962233045
837,2012-11-30,0.9,2012,11,4,0.8,0.9,0.8,0.8666666666666667,0.057735026962233045
838,2012-12-31,1.0,2012,12,4,0.9,0.9,0.7,0.9,0.10000000002496945
839,2013-01-31,1.1,2013,1,1,1.0,0.8,0.8,1.0,0.10000000002493117
840,2013-02-28,0.5,2013,2,1,1.1,0.9,0.9,0.8666666666666667,0.3214550253742034
841,2013-03-31,0.7,2013,3,1,0.5,1.0,0.9,0.7666666666666666,0.30550504633857917
842,2013-04-30,0.7,2013,4,2,0.7,1.1,0.8,0.6333333333333333,0.11547005385963728
843,2013-05-31,0.7,2013,5,2,0.7,0.5,0.9,0.7,0.0
844,2013-06-30,0.8,2013,6,2,0.7,0.7,1.0,0.7333333333333334,0.057735026962320794
845,2013-07-31,0.9,2013,7,3,0.8,0.7,1.1,0.7999999999999999,0.10000000002500742
846,2013-08-31,0.8,2013,8,3,0.9,0.7,0.5,0.8333333333333334,0.057735026962254576
847,2013-09-30,0.8,2013,9,3,0.8,0.8,0.7,0.8333333333333334,0.057735026962254576
848,2013-10-31,0.9,2013,10,4,0.8,0.9,0.7,0.8333333333333334,0.057735026962254576
849,2013-11-30,0.9,2013,11,4,0.9,0.8,0.7,0.8666666666666667,0.057735026962232476
850,2013-12-31,1.4,2013,12,4,0.9,0.8,0.8,1.0666666666666667,0.2886751346034403
851,2014-01-31,3.6,2014,1,1,1.4,0.9,0.9,1.9666666666666668,1.436430761762726
852,2014-02-28,3.4,2014,2,1,3.6,0.9,0.8,2.8000000000000003,1.2165525060616367
853,2014-03-31,2.6,2014,3,1,3.4,1.4,0.8,3.1999999999999997,0.529150262217471
854,2014-04-30,1.8,2014,4,2,2.6,3.6,0.9,2.6,0.8000000000030395
855,2014-05-31,1.4,2014,5,2,1.8,3.4,0.9,1.9333333333333333,0.6110100926647992
856,2014-06-30,1.3,2014,6,2,1.4,2.6,1.4,1.5,0.26457513111580505
857,2014-07-31,1.4,2014,7,3,1.3,1.8,3.6,1.3666666666666665,0.05773502696187735
858,2014-08-31,1.3,2014,8,3,1.4,1.4,3.4,1.3333333333333333,0.057735026961898965
859,2014-09-30,1.4,2014,9,3,1.3,1.3,2.6,1.3666666666666665,0.05773502696187735
860,2014-10-31,1.2,2014,10,4,1.4,1.4,1.8,1.3,0.10000000002480182
861,2014-11-30,1.1,2014,11,4,1.2,1.3,1.4,1.2333333333333332,0.15275252318144752
862,2014-12-31,1.0,2014,12,4,1.1,1.4,1.3,1.0999999999999999,0.10000000002487663
863,2015-01-31,1.1,2015,1,1,1.0,1.2,1.4,1.0666666666666667,0.05773502696207189
864,2015-02-28,0.9,2015,2,1,1.1,1.1,1.3,1.0,0.1000000000249142
865,2015-03-31,1.3,2015,3,1,0.9,1.0,1.4,1.1,0.20000000001243826
866,2015-04-30,1.1,2015,4,2,1.3,1.1,1.2,1.1,0.20000000001243826
867,2015-05-31,1.0,2015,5,2,1.1,0.9,1.1,1.1333333333333335,0.1527525231814719
868,2015-06-30,1.0,2015,6,2,1.0,1.3,1.0,1.0333333333333334,0.05773502696209307
869,2015-07-31,1.3,2015,7,3,1.0,1.1,1.1,1.0999999999999999,0.17320508077125019
870,2015-08-31,1.2,2015,8,3,1.3,1.0,0.9,1.1666666666666667,0.15275252318146382
871,2015-09-30,1.2,2015,9,3,1.2,1.0,1.3,1.2333333333333334,0.057735026961963566
872,2015-10-31,1.1,2015,10,4,1.2,1.3,1.1,1.1666666666666667,0.057735026962006705
873,2015-11-30,2.0,2015,11,4,1.1,1.2,1.0,1.4333333333333333,0.49328828623664245
874,2015-12-31,3.9,2015,12,4,2.0,1.2,1.0,2.3333333333333335,1.4294521094944792
875,2016-01-31,4.1,2016,1,1,3.9,1.1,1.3,3.3333333333333335,1.1590225767163223
876,2016-02-29,2.7,2016,2,1,4.1,2.0,1.2,3.5666666666666664,0.7571877794432014
877,2016-03-31,3.0,2016,3,1,2.7,3.9,1.2,3.266666666666667,0.7371114795864653
878,2016-04-30,3.4,2016,4,2,3.0,4.1,1.1,3.033333333333333,0.35118845843530416
879,2016-05-31,4.2,2016,5,2,3.4,2.7,2.0,3.5333333333333337,0.6110100926647026
880,2016-06-30,3.1,2016,6,2,4.2,3.0,3.9,3.566666666666667,0.568624070311947
881,2016-07-31,2.0,2016,7,3,3.1,3.4,4.1,3.1,1.1000000000021941
882,2016-08-31,0.2,2016,8,3,2.0,4.2,2.7,1.7666666666666668,1.4640127504015317
883,2016-09-30,1.1,2016,9,3,0.2,3.1,3.0,1.1000000000000003,0.9000000000027626
884,2016-10-31,2.4,2016,10,4,1.1,2.0,3.4,1.2333333333333336,1.1060440015380475
885,2016-11-30,1.6,2016,11,4,2.4,0.2,4.2,1.7000000000000004,0.6557438524339583
886,2016-12-31,1.2,2016,12,4,1.6,1.1,3.1,1.7333333333333336,0.6110100926648101
887,2017-01-31,1.3,2017,1,1,1.2,2.4,2.0,1.3666666666666671,0.20816659995851053
888,2017-02-28,2.5,2017,2,1,1.3,1.6,0.2,1.666666666666667,0.7234178138104318
889,2017-03-31,2.4,2017,3,1,2.5,1.2,1.1,2.066666666666667,0.6658328118516205
890,2017-04-30,2.6,2017,4,2,2.4,1.3,2.4,2.5000000000000004,0.1000000000243542
891,2017-05-31,1.3,2017,5,2,2.6,2.5,1.6,2.1,0.7000000000034997
892,2017-06-30,1.2,2017,6,2,1.3,2.4,1.2,1.7000000000000004,0.7810249675938207
893,2017-07-31,1.7,2017,7,3,1.2,2.6,1.3,1.4000000000000004,0.2645751311158141
894,2017-08-31,1.4,2017,8,3,1.7,1.3,2.5,1.4333333333333336,0.2516611478521886
895,2017-09-30,1.9,2017,9,3,1.4,1.2,2.4,1.666666666666667,0.25166114785215515
896,2017-10-31,1.5,2017,10,4,1.9,1.7,2.6,1.6000000000000003,0.2645751311157868
897,2017-11-30,1.4,2017,11,4,1.5,1.4,1.3,1.6000000000000003,0.2645751311157868
898,2017-12-31,3.1,2017,12,4,1.4,1.9,1.2,2.0000000000000004,0.9539392014195177
899,2018-01-31,1.8,2018,1,1,3.1,1.5,1.7,2.1,0.8888194417343153
900,2018-02-28,2.4,2018,2,1,1.8,1.4,1.4,2.433333333333334,0.6506407098685181
901,2018-03-31,2.3,2018,3,1,2.4,3.1,1.9,2.166666666666667,0.3214550253740456
902,2018-04-30,2.7,2018,4,2,2.3,1.8,1.5,2.4666666666666672,0.20816659995831938
903,2018-05-31,2.1,2018,5,2,2.7,2.4,1.4,2.366666666666667,0.3055050463383773
904,2018-06-30,3.7,2018,6,2,2.1,2.3,3.1,2.833333333333334,0.8082903768684748
905,2018-07-31,3.1,2018,7,3,3.7,2.7,1.8,2.9666666666666672,0.808290376868469
906,2018-08-31,3.9,2018,8,3,3.1,2.1,2.4,3.566666666666667,0.4163331998989861
907,2018-09-30,6.5,2018,9,3,3.9,3.7,2.3,4.5,1.7776388834644479
908,2018-10-31,5.4,2018,10,4,6.5,3.1,2.7,5.266666666666667,1.3051181300319168
909,2018-11-30,3.2,2018,11,4,5.4,3.9,2.1,5.033333333333334,1.680277754818537
910,2018-12-31,2.6,2018,12,4,3.2,6.5,3.7,3.733333333333334,1.4742229591680212
911,2019-01-31,2.9,2019,1,1,2.6,5.4,3.1,2.9,0.3000000000080718
912,2019-02-28,3.8,2019,2,1,2.9,3.2,3.9,3.1,0.624499799843706
913,2019-03-31,4.7,2019,3,1,3.8,2.6,6.5,3.8000000000000003,0.9000000000026555
914,2019-04-30,3.4,2019,4,2,4.7,2.9,5.4,3.966666666666667,0.6658328118515199
915,2019-05-31,3.1,2019,5,2,3.4,3.8,3.2,3.733333333333334,0.850490054814351
916,2019-06-30,2.7,2019,6,2,3.1,4.7,2.6,3.0666666666666664,0.35118845843530344
917,2019-07-31,2.2,2019,7,3,2.7,3.4,2.9,2.6666666666666665,0.45092497528767844
918,2019-08-31,4.0,2019,8,3,2.2,3.1,3.8,2.966666666666667,0.9291573243203608
919,2019-09-30,5.9,2019,9,3,4.0,2.7,4.7,4.033333333333334,1.850225211518343
920,2019-10-31,3.3,2019,10,4,5.9,2.2,3.4,4.4,1.3453624047091322
921,2019-11-30,4.3,2019,11,4,3.3,4.0,3.1,4.5,1.311487704862204
922,2019-12-31,3.7,2019,12,4,4.3,5.9,2.7,3.766666666666667,0.5033222956894666
923,2020-01-31,2.3,2020,1,1,3.7,3.3,2.2,3.433333333333333,1.0263202878917175
924,2020-02-29,2.0,2020,2,1,2.3,4.3,4.0,2.6666666666666665,0.9073771725904235
925,2020-03-31,3.3,2020,3,1,2.0,3.7,5.9,2.533333333333333,0.6806859285589795
926,2020-04-30,1.5,2020,4,2,3.3,2.3,3.3,2.2666666666666666,0.9291573243203856
927,2020-05-31,1.5,2020,5,2,1.5,2.0,4.3,2.1,1.039230484543682
928,2020-06-30,2.2,2020,6,2,1.5,3.3,3.7,1.7333333333333334,0.4041451884388268
929,2020-07-31,1.9,2020,7,3,2.2,1.5,2.3,1.8666666666666665,0.35118845843541846
930,2020-08-31,2.7,2020,8,3,1.9,1.5,2.0,2.266666666666667,0.4041451884387815
931,2020-09-30,2.8,2020,9,3,2.7,2.2,3.3,2.466666666666667,0.49328828623656207
932,2020-10-31,3.8,2020,10,4,2.8,1.9,1.5,3.0999999999999996,0.6082762530337902
933,2020-11-30,3.2,2020,11,4,3.8,2.7,1.5,3.266666666666667,0.5033222956895012
934,2020-12-31,4.0,2020,12,4,3.2,2.8,2.2,3.6666666666666665,0.41633319989897816
935,2021-01-31,4.0,2021,1,1,4.0,3.8,1.9,3.733333333333334,0.4618802153568802
936,2021-02-28,3.6,2021,2,1,4.0,3.2,2.7,3.8666666666666667,0.23094010768618997
937,2021-03-31,4.8,2021,3,1,3.6,4.0,2.8,4.133333333333333,0.6110100926646718
938,2021-04-30,4.1,2021,4,2,4.8,4.0,3.8,4.166666666666667,0.6027713773381153
939,2021-05-31,3.3,2021,5,2,4.1,3.6,3.2,4.066666666666666,0.7505553499496861
940,2021-06-30,3.2,2021,6,2,3.3,4.8,4.0,3.533333333333333,0.4932882862364892
941,2021-07-31,3.0,2021,7,3,3.2,4.1,4.0,3.1666666666666665,0.15275252318098742
942,2021-08-31,2.5,2021,8,3,3.0,3.3,3.6,2.9,0.36055512755311514
943,2021-09-30,3.5,2021,9,3,2.5,3.2,4.8,3.0,0.5000000000048361
944,2021-10-31,3.5,2021,10,4,3.5,3.0,4.1,3.1666666666666665,0.577350269193804
945,2021-11-30,2.5,2021,11,4,3.5,2.5,3.3,3.1666666666666665,0.577350269193804
946,2021-12-31,3.8,2021,12,4,2.5,3.5,3.2,3.266666666666667,0.6806859285589433
947,2022-01-31,3.9,2022,1,1,3.8,3.5,3.0,3.4,0.7810249675937436
948,2022-02-28,4.7,2022,2,1,3.9,2.5,2.5,4.133333333333334,0.4932882862364476
949,2022-03-31,6.7,2022,3,1,4.7,3.8,3.5,5.1000000000000005,1.4422205101872225
950,2022-04-30,6.0,2022,4,2,6.7,3.9,3.5,5.800000000000001,1.0148891565115101
951,2022-05-31,5.1,2022,5,2,6.0,4.7,2.5,5.933333333333334,0.8020806277039542
952,2022-06-30,5.3,2022,6,2,5.1,6.7,3.8,5.466666666666666,0.47258156263019857
953,2022-07-31,7.4,2022,7,3,5.3,6.0,3.9,5.933333333333334,1.2741009902429123
954,2022-08-31,7.0,2022,8,3,7.4,5.1,4.7,6.566666666666666,1.1150485789139086
955,2022-09-30,6.2,2022,9,3,7.0,5.3,6.7,6.866666666666667,0.6110100926645212
956,2022-10-31,6.3,2022,10,4,6.2,7.4,6.0,6.5,0.4358898943593406
957,2022-11-30,4.9,2022,11,4,6.3,7.0,5.1,5.8,0.7810249675936367
958,2022-12-31,5.1,2022,12,4,4.9,6.2,5.3,5.433333333333334,0.7571877794431165
959,2023-01-31,6.0,2023,1,1,5.1,6.3,7.4,5.333333333333333,0.585946527712217
960,2023-02-28,6.6,2023,2,1,6.0,4.9,7.0,5.8999999999999995,0.7549834435301447
961,2023-03-31,7.7,2023,3,1,6.6,5.1,6.2,6.766666666666667,0.8621678104278279
962,2023-04-30,8.4,2023,4,2,7.7,6.0,6.3,7.566666666666666,0.9073771725902446
963,2023-05-31,7.8,2023,5,2,8.4,6.6,4.9,7.966666666666668,0.37859388972597224
964,2023-06-30,6.0,2023,6,2,7.8,7.7,5.1,7.3999999999999995,1.248999599681498
965,2023-07-31,6.3,2023,7,3,6.0,8.4,6.0,6.7,0.9643650761016718
966,2023-08-31,12.4,2023,8,3,6.3,7.8,6.6,8.233333333333333,3.6115555282091156
967,2023-09-30,12.7,2023,9,3,12.4,6.0,7.7,10.466666666666667,3.611555528209097
968,2023-10-31,8.3,2023,10,4,12.7,6.3,8.4,11.133333333333335,2.45831920899985
969,2023-11-30,12.8,2023,11,4,8.3,12.4,7.8,11.266666666666666,2.5696951829619095
970,2023-12-31,25.5,2023,12,4,12.8,12.7,6.0,15.533333333333333,8.919828099988104
971,2024-01-31,20.6,2024,1,1,25.5,8.3,6.3,19.633333333333333,6.404946005497406
972,2024-02-29,13.2,2024,2,1,20.6,12.8,12.4,19.766666666666666,6.192199393861375
973,2024-03-31,11.0,2024,3,1,13.2,25.5,12.7,14.933333333333332,5.029247790011687
974,2024-04-30,8.8,2024,4,2,11.0,20.6,8.3,11.0,2.200000000000977
975,2024-05-31,4.2,2024,5,2,8.8,13.2,12.8,8.0,3.4698703145801373
976,2024-06-30,4.6,2024,6,2,4.2,11.0,25.5,5.866666666666667,2.5482019804830833
977,2024-07-31,4.0,2024,7,3,4.6,8.8,20.6,4.266666666666667,0.30550504633800574
978,2024-08-31,4.2,2024,8,3,4.0,4.2,13.2,4.266666666666667,0.30550504633800574
979,2024-09-30,3.5,2024,9,3,4.2,4.6,11.0,3.9,0.3605551275528784
980,2024-10-31,2.7,2024,10,4,3.5,4.0,8.8,3.466666666666667,0.7505553499496407
981,2024-11-30,2.3,2024,11,4,2.7,4.2,4.2,2.8333333333333335,0.6110100926646465
